Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
103170392142790656,240349236,n,,,,,,
104621490254778368,270157410,n,,,,,,
104721113174650880,206660507,n,,,,,,My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/lUeaVrs /via @wordpressdotcom
107277232619257857,66890358,n,,,,,,Thank god u blew it thank GOD i dodge a bullied so over u good looking out Lmao so love that song #itsuckstobeurightnow
108262260404785152,166872269,n,,,,,,@JaVoTTa  niña bullying!!!! te gusta poco! xD
108462991426600960,83262511,n,,,,,,"@THEBULL_T ur bully's look official ""no homo"" lol"
109014504385429504,257137649,n,,,,,,no one ever help.me like my bully @AlwaysVero_ did /:
100208413191045120,259437776,n,,,,,,vc está acabando com a minha vida soooooooooocial ! isso é BULLYING =(((((((((((((((((
101507031768383488,325990986,n,,,,,,@bullysteria @yuyacst Qk mal plan bully a qk es eso de qk no veniste a los de google
102487783892987904,269985944,n,,,,,,#Bully verga dejame jugar @rafaeldaniel00
103080794481885184,214268906,y,self-disclosure,other,n,victim,none,
103711359837016065,329796500,y,report,other,n,reporter,none,
104313273222041600,179313915,n,,,,,,é bullying co @vitinhoo1 fasfjsdiofjisda hoje no colégio eu e a lindaaa @aielisa ficamo imitando a voz dele kkkkkkkkkkkkkkkkkk tem que rir
106592079219654656,303329683,y,report,other,n,reporter,none,"@innaconica ;') add to that, the kid stands 5'8, big and burly, sometimes a bully. What he said just made my day. ;D"
101651172733108224,31194453,y,report,other,n,reporter,none,#CBSBIGBROTHER Please no Brendon! he is a bully. Rachael I can't stand. LIke Jeff and Jorden but he is acting like a bully.
103286514498285568,132194714,y,report,other,n,reporter,none,
104755477388345344,328716835,n,,,,,,
100315722051366913,322882653,y,self-disclosure,other,n,victim,none,
101734831863500800,157454828,n,,,,,,
102367302518972417,19649190,n,,,,,,Can someone show me a fota of the bully from glee?
102619138559705088,61652183,n,,,,,,Bullying: A brincadeira que não tem graça leia: bit.ly/pj3ZiY
106198883218112512,32671103,n,,,,,,
102568902214688768,12489872,n,,,,,,"Caught @FishyKissy sprawled on his side, chewing on his bully bone like a lazy bum. Then he noticed me..."
102823083760562177,65272018,n,,,,,,This gyal is gettin bullied
102856740458086400,278081376,n,,,,,,De gea might get bullied this season England is not for him u don't think.
103561087957467136,39149223,n,,,,,,Just gave a shit about bullying. Give a Shit at http://t.co/ftilJcW #giveashit
104643378444107776,146561589,n,,,,,,
105827891325042688,357891715,n,,,,,,"@bullysteria muy bn bully, trankila :D"
108015464835325952,83112521,n,,,,,,Aku di bully di ???? &gt;?&lt;
100313737835188224,273113377,y,report,other,n,reporter,none,
100315137633812480,50877750,n,,,,,,"Photoset: ? ??he?s sensitive, people bully him, too, and he feels lonely and hasn?t got anybody to talk to,... http://tumblr.com/xqm3ygsgit"
103844599755321344,60800808,n,,,,,,@Efriani @shereighteen @perlitamercury please jangan bully gue! Biarin gue merdeka kek!
104626509238640640,20292882,n,,,,,,@PaattyK Não vale roubar o bullying dos outros mas thx V: !
104056051355226112,58847915,n,,,,,,Me compré un teléfono inteligente. No para de hacerme bullying
104172173299687424,305258003,n,,,,,,#NEWMUSIC @RaspyRawls - BULLY'S #Indie #HipHop #Rap #Louisiana - http://t.co/UCCHh14
105596787888373760,67033346,n,,,,,,@Harry_Styles you're such a bully Gollum
106392440310738944,76652643,n,,,,,,@alberillafraid @valiansyahlfc pendatang baru ajanih di bully --&gt; @ilyasfaturr sok mau ikut campur urusan kita bertiga dia! wkwk
106484137082355715,180527733,n,,,,,,COLÉGIOS ADVENTISTAS DE SÃO PAULO DISCUTEM O BULLYING - BOM DIA SÃO PAULO http://t.co/YyfPou0
107149409527140353,102433058,n,,,,,,
107505709146578945,303738329,y,self-disclosure,other,n,victim,sadness,
109077396690448384,91255993,y,self-disclosure,cyberbullying,n,victim,none,@Thisdudeleo you stalk my twitter. yep. don't deny it. #bully
102784630566039552,216080763,n,,,,,,
107222335702048769,51471056,n,,,,,,"Eu e a @Giiih_Leticia  estamos praticando Bullying kkk' è sério, pelo q a escola disse na palestra..."
108617839694450688,317604510,y,report,other,n,reporter,none,
108702646692614144,203720246,n,,,,,,
102625539780648960,313799471,n,,,,,,"#Education School Bullies, Bullying, self-defense, self-defence, martial arts http://t.co/q9AqIq5"
105370916204191744,174307836,n,,,,,,
107424076351549440,45318146,n,,,,,,
103982068421246976,336873098,n,,,,,,
104108937682489344,357374200,y,self-disclosure,cyberbullying,n,victim,none,
105074849403244544,51506460,n,,,,,,"e o tema do ensaio no ANTP era bullying, dai a Demi vai e BAM"
106414503050215424,348381322,n,,,,,,"[RAPP]tak peduli ku di bully,keep my idol is dicky,cacian lo gue beli dngan senyuman kak morgan."
107747748299808768,306946530,n,,,,,,
101751017095442432,109980408,n,,,,,,"Meninos do Tumblr são assim: - ? Meninas do Tumblr são assim: ? ? E eu, sou assim: ? ? Isso é bullying. http://tumblr.com/xdt41dcmaj"
102746678783770624,149356934,n,,,,,,@wahyupuspita knp cyber bully?
101507820448530432,145393994,y,cyberbullying,verbal,n,bully,none,Rebecca Black was bullied so much her mom has her home schooled...smh hahahahaha
101647161732771840,309941448,n,,,,,,@stompoutbullying please show your support for the Movement for America?s Children! Spread the word & sign the pledge http://t.co/qx5rgvY
105765646800924672,150011662,n,,,,,,Frio é bullying contra os solteiros. http://t.co/rgv1e5o
106489268909772800,343598918,n,,,,,,
101764135720726528,331238793,y,self-disclosure,other,n,defender,anger,"I think it's gay how people get bullied for liking JB like get a damn life
#ProudBelieber"
102836952247701504,268871607,n,,,,,,"Minnesota gay teens bullied by adults, peers, say activists (Reuters): Reuters ? Barb Schroeder knew about her s... http://t.co/ujqd9K2"
103667461123080192,297965399,n,,,,,,#Chicago Evergreen Park family settles bullying suit with archdiocese http://t.co/eW3z6QY
105438060405198848,82879969,n,,,,,,
105492380416880641,352397404,y,self-disclosure,other,n,victim,none,@EpicImagine4BTR ur welcome! Bc i get bullied in real life some times
105728901946417152,65896834,n,,,,,,alguém tem algum fato bom sobre bullying pra fazer redação dissertativa argumentativa ?
105793395343106048,96673269,n,,,,,,@Jonazska menos mal! si no hubiese tenido que aplicar cyber-bullying
105822861612167169,136647564,n,,,,,,"Una pregunta, a lo mejor a algunos se les hace ofensiva, espero que no me de Unfollow, pero ¿realmente creen que exista el #Bullying ?"
107991855177793536,41611644,y,self-disclosure,other,n,victim,sadness,@lscydnew they are not cute at all! Bully me :(
103580070194577408,216151383,y,self-disclosure,other,n,bully,none,
100264180686393344,159345592,n,,,,,,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/ujABuXO #lgbt #p2 #itgetsbetter
102908409577353216,61320305,n,,,,,,
102982167222693888,316295528,n,,,,,,Hey @TaeBrooks me and @TaeBrooksTeam think you should cover 'Don't Laugh At Me' by Mark Wills.its to be against bullying :)
105711073809801216,220527064,n,,,,,,
107219942042116096,295850994,y,denial,other,n,bully,none,"@RichieeLove * GASPP * i do nottt bully you . Quit lying, yyouu trynna get me fussed outt !"
100328490049601537,95040745,n,,,,,,"Dou um empurrão em uma pessoa, isso se chama : - ? EU : empurrão. ? ? SOCIEDADE : bullying ! http://tumblr.com/xrh3yi30wo"
100366623021613058,210968759,n,,,,,,"Read my response to ""Já presenciou bullying?"": http://4ms.me/nfM2u1"
101005502384840704,167959072,n,,,,,,hoje a professora de espanhol deu pra falar : que isso é bully-ing. aiueiauiea
102563020382810113,98268419,y,report,other,n,reporter,none,i don't think sutter should of gave in now the media think they can bully people with there words and make them leave social media
105281201186668544,53368486,n,,,,,,"""The bully always says it's a joke, but to the one being bullied it's a dead serious!"" -Fujisaki Yuusuke #SKETDance"
107150762219548672,15826505,n,,,,,,@marcurelio Sabe que você pode alegar tortura psíquica? Bota a @anacarlota na cadeia por bulling contra um afrocareca.
107257981170757632,33396927,n,,,,,,
108705198712692736,325301913,n,,,,,,
105007774815096832,89020499,n,,,,,,"Photoset: ? A menina que sofreu Bullying porque as pessoas a chamavam de gorda,então ela cresceu. e virou... http://t.co/i3TUjV9"
105111310995427329,300491973,n,,,,,,"piada tosca.com  ""Se você tem problema com Bulling...compre uma cafeteria!  #Fail"
107510869159714817,52203041,n,,,,,,So tired! Bully blends with the two other jump rope coach's to discuss this upcoming season . Eeek
108002411548917762,101508379,y,report,other,n,reporter,empathy,
101778486523473920,352337485,y,report,other,n,reporter,none,@Rachel_Gloria funny how you can still be a bully all the way from Brum! See ya!
102856285132820481,108580288,n,,,,,,hei gw bukan emak lu..jangan ikut2 terus..nanti kamu aku bully malah..#kucingbayi #keliatannyarentan
104066835263143936,316039107,y,self-disclosure,other,n,victim,none,@Imjustmikeymike Yes we are :( lol. You hate me remember? Your my bully! I'm a hoe and bitch you want me to stop breathing remember that.
106318083173527552,94912172,n,,,,,,"#school BULLYING Prevention Tip #7- Develop Student Leaders, peer EXAMPLES to other students, Bullying Prevention #parents #teach"
106718054838317056,154864995,n,,,,,,
107375060494467072,204477698,n,,,,,,"Bullying doesn't make you 'hard', it shows you are a coward."
109001835221753856,54078409,n,,,,,,"Just confirmed that Bully will not be the only LP I will be doing on my main account at that time. And you will never know, hahaha!"
109105044774846464,33673763,n,,,,,,"If you fear your child is being bullied, this book can help make a difference and change everything. http://t.co/s34H5U8"
101716553132814336,87730877,n,,,,,,"Meninos do Tumblr são assim: - ? Meninas do Tumblr são assim: ? ? E eu, sou assim: ? ? Isso é bullying. http://tumblr.com/xlq41adkms"
104760370572435456,144048692,n,,,,,,
108368072565456896,13968812,n,,,,,,Estou sofrendo bullying musical. Cadê a @isafrushio pra me salvar dos monstros que nós criamos?
100992630388822017,332017317,y,report,other,n,reporter,none,
106841015863885824,224374774,y,self-disclosure,other,n,bully,none,
107092608563691520,136696933,y,accusation,other,n,accuser,none,"@AGGYYOUNG wah, so jialat.  they bully you uh @nadiah8432 @punchyourpotato"
103534500029542400,319114228,y,self-disclosure,physical,n,victim,none,
107138217219858432,327541376,y,accusation,other,y,accuser,none,
101525461749862400,79444656,y,report,other,n,reporter,none,@Karlisyle this sound like @Radin_Fadli is a big bully
103025397037416449,18835228,y,accusation,other,n,accuser,none,
106020899660107776,112784784,n,,,,,,
106030418335236096,216783780,y,self-disclosure,cyberbullying,n,defender,none,
100348153622036480,89047332,n,,,,,,EU TAMBÉM SOFRO BULLYING
107511562176172032,230929177,n,,,,,,Magical Dog Helps Transcend Today?s Tough Problems http://t.co/k5Kw6IH #kindle #Lookbooks #operationsmile #BULLY #smiles
108326837746282496,16850867,n,,,,,,
108726271726460928,150404681,n,,,,,,Estou sofrendo bullying ( @DiiegoFernando @pocaai @NE_bruno ) HUAHUHA
103071697120403456,174508485,n,,,,,,"Few things I enjoy more than reading about a bully or thug getting what they deserve.  ""Armed Robber Picks On Wrong 63 Year Old"" ~..."
105739943531397120,183044445,y,self-disclosure,other,n,victim,none,
106790869776072704,320768701,y,self-disclosure,other,n,victim,none,"@LilLovatic They knew about me being bullied at school, but they don't know about the panic attack or these days (cont) http://t.co/d8wEj9k"
106930786548191232,298745777,n,,,,,,pratico bullying fora desse saite. gnt que aqui eu amo na escola eu finjo que não conheço
107950051099291648,157134826,y,report,other,n,reporter,anger,«@Woody_and_Buzz this freshman class is an asshole lol in here bullying the hell out of ammar» #smh
101862624551112704,342323611,n,,,,,,and both of them boys are my age so its not bullying.
103172935585505281,177406943,n,,,,,,Watching Bully Beat Down and this is the 1st time ive seen a girl bully °_°
107078912080756736,30929389,y,self-disclosure,other,n,defender,none,i didn't like the way the boys bullied that LGBT girl on #JerseyShore last night.
107237267554316288,343444603,y,report,other,n,reporter,none,"@wakooz hey, u should unfollow @belieber_quotee she's a hater and a bully and u prob dont wana see that on your timeline :)"
101400141096955904,332475437,n,,,,,,In the locker room chillin...waiting fa practice ta start #bulldogbaby
101410302041661441,161805059,n,,,,,,"98% das celebridades sofreram bullying ou eram feias demais e coisas do tipo, bom saber que tô na metade do caminho pra ser famoso"""
101789637030313984,91432974,n,,,,,,"Meninos do Tumblr são assim: - ? Meninas do Tumblr são assim: ? ? E eu, sou assim: ? ? Isso é bullying. http://tumblr.com/xso41h5wqq"
103262562254200832,149545355,n,,,,,,
103269294967767041,238409045,y,report,other,n,reporter,none,Lol you're like 35 calling someone a bully ?
105450834002837504,281487802,n,,,,,,@ernynattasha LOL!! hahah that one easy can bully ^^
107295131874492416,247020143,n,,,,,,
109019950781431808,353030687,n,,,,,,Bully Stick Knotted Pizzel Bone Dog Treat. This is an exciting combination of Bully Stick and Bone. It's tied at both... http://ow.ly/6i82H
108012908914544640,104856559,n,,,,,,Las secuelas del bulling que le hubiera hecho lo habrían dejado con miedo e inseguridad toda su vida. De la que se salvo ese saco de cachas
103413656015998977,35429311,y,denial,other,y,bully,none,@swalz07 no am not a bully she offered.. i love ha too much
104697163782684672,87275333,n,,,,,,QUE BULLYING... PQ NO MT AGENTE VAI ASSISTIR O ULTIMO CAPITULO DA NOVELA POR ULTIMO? PQP..
106870132860665856,113519560,n,,,,,,@1porre ok então nao vai ser bullying *rejeitada*
107708193026752512,166472478,n,,,,,,@SUGARPOPJAPSMOE @LizJocson @FranceHuelgas Ate Liz bully??
109117321297133571,219670570,n,,,,,,"Akhh, suntuk... #nowpalying DCI The Cavaliars - Bully 2002. http://t.co/hUnXYXj"
101451896253972480,83467013,n,,,,,,"qualquer ofensa que falam na minha sala hoje, é bullying agora dsakraçrkaslkasçç~ç"
102458995624779777,52481416,y,report,other,n,reporter,none,@PlumsOfDoom he was just unfairly antagonized by that bully Barton that I wanted on our team! Bastad that one! Lol
104261538587738112,148482883,n,,,,,,
108352725300940801,130306283,y,report,other,n,reporter,none,Well @JUDiJAiKRAZi and @BGC7ShellyRay fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying
